date,stock_id,buy,name,sell,net
2026-03-30,6803,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3515,0,Investment_Trust,256,-256.0
2026-03-30,2474,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1522,0,Investment_Trust,0,0.0
2026-03-30,1522,0,Dealer_Hedging,0,0.0
2026-03-30,1609,9109,Dealer_Hedging,17680,-8571.0
2026-03-30,1609,12000,Dealer_self,40000,-28000.0
2026-03-30,1609,1000,Investment_Trust,0,1000.0
2026-03-30,1609,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1609,1194291,Foreign_Investor,883000,311291.0
2026-03-30,2383,203476,Dealer_Hedging,190393,13083.0
2026-03-30,6278,0,Dealer_Hedging,5578,-5578.0
2026-03-30,2340,2086,Dealer_Hedging,74972,-72886.0
2026-03-30,2340,20000,Dealer_self,20833,-833.0
2026-03-30,2340,0,Investment_Trust,0,0.0
2026-03-30,2340,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2340,678000,Foreign_Investor,2059000,-1381000.0
2026-03-30,1312,13704000,Foreign_Investor,15452535,-1748535.0
2026-03-30,1312,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1312,0,Investment_Trust,0,0.0
2026-03-30,1312,276210,Dealer_self,379318,-103108.0
2026-03-30,1312,369969,Dealer_Hedging,312114,57855.0
2026-03-30,2462,0,Dealer_Hedging,0,0.0
2026-03-30,2462,2000,Dealer_self,4180,-2180.0
2026-03-30,2462,0,Investment_Trust,0,0.0
2026-03-30,2462,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2462,59000,Foreign_Investor,86000,-27000.0
2026-03-30,3494,0,Dealer_Hedging,0,0.0
2026-03-30,3494,0,Dealer_self,4000,-4000.0
2026-03-30,3494,0,Investment_Trust,0,0.0
2026-03-30,3494,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3494,2000,Foreign_Investor,3000,-1000.0
2026-03-30,2383,17000,Dealer_self,38189,-21189.0
2026-03-30,2383,20064,Investment_Trust,51103,-31039.0
2026-03-30,2383,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2383,1759461,Foreign_Investor,2219503,-460042.0
2026-03-30,2903,282000,Foreign_Investor,393000,-111000.0
2026-03-30,2903,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2903,4000,Investment_Trust,0,4000.0
2026-03-30,2903,2000,Dealer_self,79000,-77000.0
2026-03-30,5515,108000,Foreign_Investor,163000,-55000.0
2026-03-30,2461,482000,Foreign_Investor,829000,-347000.0
2026-03-30,1101,0,Investment_Trust,0,0.0
2026-03-30,1101,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1101,9324000,Foreign_Investor,12327510,-3003510.0
2026-03-30,3481,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3481,72000,Investment_Trust,2530,69470.0
2026-03-30,3481,2841000,Dealer_self,1559697,1281303.0
2026-03-30,3481,1408860,Dealer_Hedging,1550702,-141842.0
2026-03-30,1522,3000,Dealer_self,15066,-12066.0
2026-03-30,3481,77152255,Foreign_Investor,74632538,2519717.0
2026-03-30,2461,0,Investment_Trust,0,0.0
2026-03-30,2461,0,Dealer_self,1000,-1000.0
2026-03-30,2461,0,Dealer_Hedging,0,0.0
2026-03-30,6278,452000,Foreign_Investor,714000,-262000.0
2026-03-30,6278,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6278,130000,Investment_Trust,560,129440.0
2026-03-30,6278,3000,Dealer_self,17580,-14580.0
2026-03-30,2471,0,Dealer_Hedging,0,0.0
2026-03-30,2471,0,Dealer_self,4000,-4000.0
2026-03-30,2471,0,Investment_Trust,0,0.0
2026-03-30,2471,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2471,11000,Foreign_Investor,64000,-53000.0
2026-03-30,2903,0,Dealer_Hedging,0,0.0
2026-03-30,2461,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4938,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2474,4000,Investment_Trust,798,3202.0
2026-03-30,2474,161020,Dealer_Hedging,19072,141948.0
2026-03-30,3376,695000,Foreign_Investor,690000,5000.0
2026-03-30,3376,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3376,2000,Investment_Trust,269,1731.0
2026-03-30,3376,26834,Dealer_self,76913,-50079.0
2026-03-30,3376,21530,Dealer_Hedging,62900,-41370.0
2026-03-30,5876,0,Investment_Trust,30000,-30000.0
2026-03-30,5876,7057,Dealer_self,204190,-197133.0
2026-03-30,5876,1276000,Dealer_Hedging,5000,1271000.0
2026-03-30,5876,5018100,Foreign_Investor,7322133,-2304033.0
2026-03-30,2905,382000,Foreign_Investor,219000,163000.0
2026-03-30,4119,20000,Foreign_Investor,53000,-33000.0
2026-03-30,4119,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4119,0,Investment_Trust,0,0.0
2026-03-30,4119,0,Dealer_self,4000,-4000.0
2026-03-30,2501,0,Dealer_Hedging,0,0.0
2026-03-30,5531,0,Foreign_Dealer_Self,0,0.0
2026-03-30,5531,0,Investment_Trust,0,0.0
2026-03-30,5531,0,Dealer_self,10000,-10000.0
2026-03-30,5531,0,Dealer_Hedging,0,0.0
2026-03-30,2501,37000,Dealer_self,210512,-173512.0
2026-03-30,1612,11000,Dealer_self,14614,-3614.0
2026-03-30,1612,0,Investment_Trust,0,0.0
2026-03-30,1612,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1612,78000,Foreign_Investor,125000,-47000.0
2026-03-30,1219,220000,Foreign_Investor,63000,157000.0
2026-03-30,1219,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1219,0,Investment_Trust,0,0.0
2026-03-30,5531,71000,Foreign_Investor,188000,-117000.0
2026-03-30,2344,40083578,Foreign_Investor,45234237,-5150659.0
2026-03-30,1612,0,Dealer_Hedging,275,-275.0
2026-03-30,5876,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2388,10517,Dealer_Hedging,59760,-49243.0
2026-03-30,2388,43228,Dealer_self,195753,-152525.0
2026-03-30,2388,0,Investment_Trust,0,0.0
2026-03-30,2388,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2388,1918000,Foreign_Investor,2942570,-1024570.0
2026-03-30,1225,0,Dealer_Hedging,0,0.0
2026-03-30,1521,2000,Foreign_Investor,3000,-1000.0
2026-03-30,1521,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1521,0,Investment_Trust,0,0.0
2026-03-30,1521,0,Dealer_self,1000,-1000.0
2026-03-30,1521,0,Dealer_Hedging,0,0.0
2026-03-30,2344,1651648,Dealer_Hedging,4021767,-2370119.0
2026-03-30,2344,1328079,Dealer_self,2425577,-1097498.0
2026-03-30,1219,35000,Dealer_self,13000,22000.0
2026-03-30,2344,41702,Investment_Trust,170983,-129281.0
2026-03-30,2905,0,Dealer_Hedging,0,0.0
2026-03-30,2905,7000,Dealer_self,39920,-32920.0
2026-03-30,3518,0,Dealer_Hedging,0,0.0
2026-03-30,3518,4000,Dealer_self,23000,-19000.0
2026-03-30,3518,0,Investment_Trust,0,0.0
2026-03-30,3518,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3518,65000,Foreign_Investor,92000,-27000.0
2026-03-30,2905,0,Investment_Trust,0,0.0
2026-03-30,2905,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2204,0,Dealer_self,26000,-26000.0
2026-03-30,2204,0,Investment_Trust,7000,-7000.0
2026-03-30,2204,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2204,587000,Foreign_Investor,147900,439100.0
2026-03-30,2344,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2474,0,Dealer_self,26884,-26884.0
2026-03-30,1219,0,Dealer_Hedging,0,0.0
2026-03-30,2501,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2498,4000,Dealer_self,91000,-87000.0
2026-03-30,2498,0,Investment_Trust,5000,-5000.0
2026-03-30,2498,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2498,960000,Foreign_Investor,1401900,-441900.0
2026-03-30,6533,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1560,31789,Dealer_Hedging,47988,-16199.0
2026-03-30,1560,3000,Dealer_self,16000,-13000.0
2026-03-30,1560,0,Investment_Trust,0,0.0
2026-03-30,1560,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1560,298000,Foreign_Investor,656620,-358620.0
2026-03-30,2201,774000,Foreign_Investor,523901,250099.0
2026-03-30,1229,10000,Dealer_Hedging,0,10000.0
2026-03-30,1229,8222,Dealer_self,84185,-75963.0
2026-03-30,1229,5000,Investment_Trust,0,5000.0
2026-03-30,1229,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1229,583005,Foreign_Investor,877000,-293995.0
2026-03-30,2201,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2201,3000,Investment_Trust,0,3000.0
2026-03-30,2201,22000,Dealer_self,46000,-24000.0
2026-03-30,6533,305150,Foreign_Investor,357000,-51850.0
2026-03-30,1533,9000,Foreign_Investor,28000,-19000.0
2026-03-30,1533,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2892,166158,Dealer_Hedging,2997,163161.0
2026-03-30,2892,17017063,Foreign_Investor,13854515,3162548.0
2026-03-30,1533,0,Investment_Trust,0,0.0
2026-03-30,1533,0,Dealer_self,1000,-1000.0
2026-03-30,1533,0,Dealer_Hedging,0,0.0
2026-03-30,2498,12533,Dealer_Hedging,80726,-68193.0
2026-03-30,6533,0,Investment_Trust,0,0.0
2026-03-30,6533,0,Dealer_self,0,0.0
2026-03-30,6533,7498,Dealer_Hedging,5822,1676.0
2026-03-30,2501,982000,Foreign_Investor,2390000,-1408000.0
2026-03-30,4961,978000,Foreign_Investor,602000,376000.0
2026-03-30,6263,2000,Foreign_Investor,26000,-24000.0
2026-03-30,4961,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4961,0,Investment_Trust,0,0.0
2026-03-30,4961,0,Dealer_self,4000,-4000.0
2026-03-30,4961,34430,Dealer_Hedging,20981,13449.0
2026-03-30,4119,0,Dealer_Hedging,727,-727.0
2026-03-30,3406,218000,Foreign_Investor,199110,18890.0
2026-03-30,3406,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3406,0,Investment_Trust,126,-126.0
2026-03-30,3406,1000,Dealer_self,5457,-4457.0
2026-03-30,3406,15196,Dealer_Hedging,22081,-6885.0
2026-03-30,2501,0,Investment_Trust,0,0.0
2026-03-30,5536,349000,Investment_Trust,0,349000.0
2026-03-30,5536,31019,Dealer_Hedging,16784,14235.0
2026-03-30,4121,0,Dealer_Hedging,0,0.0
2026-03-30,4121,0,Dealer_self,0,0.0
2026-03-30,4121,0,Investment_Trust,0,0.0
2026-03-30,4121,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4121,75000,Foreign_Investor,86001,-11001.0
2026-03-30,2892,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2892,274441,Investment_Trust,0,274441.0
2026-03-30,6263,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6263,0,Investment_Trust,0,0.0
2026-03-30,6263,0,Dealer_self,0,0.0
2026-03-30,6263,0,Dealer_Hedging,0,0.0
2026-03-30,2892,118000,Dealer_self,529737,-411737.0
2026-03-30,5536,8319,Dealer_self,8000,319.0
2026-03-30,2348,2000,Dealer_self,5292,-3292.0
2026-03-30,1536,0,Investment_Trust,0,0.0
2026-03-30,2348,0,Dealer_Hedging,501,-501.0
2026-03-30,2535,0,Dealer_Hedging,0,0.0
2026-03-30,3059,275000,Foreign_Investor,365000,-90000.0
2026-03-30,3059,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3059,0,Investment_Trust,0,0.0
2026-03-30,3059,3000,Dealer_self,5224,-2224.0
2026-03-30,3059,0,Dealer_Hedging,2000,-2000.0
2026-03-30,2535,19000,Dealer_self,26441,-7441.0
2026-03-30,2535,0,Investment_Trust,0,0.0
2026-03-30,2535,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2535,57001,Foreign_Investor,351000,-293999.0
2026-03-30,2061,0,Dealer_Hedging,0,0.0
2026-03-30,1590,356167,Foreign_Investor,364647,-8480.0
2026-03-30,6442,669005,Foreign_Investor,834391,-165386.0
2026-03-30,6442,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6442,20000,Investment_Trust,21,19979.0
2026-03-30,6442,30609,Dealer_self,89766,-59157.0
2026-03-30,6442,141,Dealer_Hedging,800,-659.0
2026-03-30,2887,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2887,20812172,Investment_Trust,805000,20007172.0
2026-03-30,2887,134000,Dealer_self,874643,-740643.0
2026-03-30,6409,14063,Dealer_Hedging,2467,11596.0
2026-03-30,6409,0,Dealer_self,4398,-4398.0
2026-03-30,6409,0,Investment_Trust,110,-110.0
2026-03-30,6409,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6409,748469,Foreign_Investor,805735,-57266.0
2026-03-30,1525,5000,Foreign_Investor,8000,-3000.0
2026-03-30,1525,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1525,0,Investment_Trust,0,0.0
2026-03-30,2061,0,Dealer_self,0,0.0
2026-03-30,4904,593000,Dealer_self,127979,465021.0
2026-03-30,4904,43031,Dealer_Hedging,37000,6031.0
2026-03-30,4108,0,Dealer_self,3000,-3000.0
2026-03-30,4108,0,Dealer_Hedging,0,0.0
2026-03-30,3550,0,Dealer_Hedging,0,0.0
2026-03-30,3550,4000,Dealer_self,8487,-4487.0
2026-03-30,3550,0,Investment_Trust,0,0.0
2026-03-30,3550,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3550,1518000,Foreign_Investor,2049000,-531000.0
2026-03-30,3057,47000,Foreign_Investor,17000,30000.0
2026-03-30,3057,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3057,0,Investment_Trust,0,0.0
2026-03-30,2887,4267978,Dealer_Hedging,61870,4206108.0
2026-03-30,3057,0,Dealer_self,1000,-1000.0
2026-03-30,6194,0,Dealer_self,0,0.0
2026-03-30,6194,0,Dealer_Hedging,0,0.0
2026-03-30,2886,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2886,281657,Investment_Trust,0,281657.0
2026-03-30,2886,95000,Dealer_self,550889,-455889.0
2026-03-30,2886,2391845,Dealer_Hedging,131733,2260112.0
2026-03-30,2886,20815112,Foreign_Investor,15005113,5809999.0
2026-03-30,1525,9000,Dealer_Hedging,9000,0.0
2026-03-30,1525,0,Dealer_self,1000,-1000.0
2026-03-30,2061,35000,Foreign_Investor,25000,10000.0
2026-03-30,2061,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2061,0,Investment_Trust,0,0.0
2026-03-30,3057,0,Dealer_Hedging,0,0.0
2026-03-30,2887,34315050,Foreign_Investor,53116892,-18801842.0
2026-03-30,2534,0,Dealer_Hedging,0,0.0
2026-03-30,2534,0,Dealer_self,21115,-21115.0
2026-03-30,2062,191000,Foreign_Investor,53000,138000.0
2026-03-30,2062,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2062,0,Investment_Trust,5000,-5000.0
2026-03-30,2062,24000,Dealer_self,11000,13000.0
2026-03-30,2062,0,Dealer_Hedging,0,0.0
2026-03-30,2912,2000,Dealer_self,36000,-34000.0
2026-03-30,2528,0,Dealer_Hedging,0,0.0
2026-03-30,2528,0,Dealer_self,4000,-4000.0
2026-03-30,2528,0,Investment_Trust,0,0.0
2026-03-30,2528,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2528,22000,Foreign_Investor,349000,-327000.0
2026-03-30,2912,2000,Investment_Trust,0,2000.0
2026-03-30,5269,0,Dealer_self,1201,-1201.0
2026-03-30,3548,329,Dealer_Hedging,150,179.0
2026-03-30,3548,0,Investment_Trust,0,0.0
2026-03-30,3548,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3548,74000,Foreign_Investor,40500,33500.0
2026-03-30,3105,15022685,Foreign_Investor,15062876,-40191.0
2026-03-30,2912,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2912,1639464,Foreign_Investor,2043193,-403729.0
2026-03-30,1529,0,Dealer_Hedging,0,0.0
2026-03-30,1586,0,Dealer_Hedging,0,0.0
2026-03-30,1712,0,Dealer_Hedging,0,0.0
2026-03-30,5269,0,Investment_Trust,50,-50.0
2026-03-30,5269,0,Foreign_Dealer_Self,0,0.0
2026-03-30,5269,203102,Foreign_Investor,535090,-331988.0
2026-03-30,3548,2000,Dealer_self,0,2000.0
2026-03-30,4904,57399,Investment_Trust,3000,54399.0
2026-03-30,5269,64220,Dealer_Hedging,89244,-25024.0
2026-03-30,1586,5000,Dealer_self,0,5000.0
2026-03-30,1532,276000,Foreign_Investor,369000,-93000.0
2026-03-30,1532,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1532,0,Investment_Trust,0,0.0
2026-03-30,1532,2000,Dealer_self,17606,-15606.0
2026-03-30,1532,0,Dealer_Hedging,0,0.0
2026-03-30,3062,16958000,Foreign_Investor,16132540,825460.0
2026-03-30,3062,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3062,0,Investment_Trust,0,0.0
2026-03-30,3062,127217,Dealer_self,154187,-26970.0
2026-03-30,4938,6661000,Foreign_Investor,8648194,-1987194.0
2026-03-30,2534,0,Investment_Trust,0,0.0
2026-03-30,2534,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2912,5283,Dealer_Hedging,24000,-18717.0
2026-03-30,2534,90000,Foreign_Investor,114000,-24000.0
2026-03-30,4906,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4906,0,Investment_Trust,1000,-1000.0
2026-03-30,4906,197000,Dealer_self,267575,-70575.0
2026-03-30,4906,27172,Dealer_Hedging,104355,-77183.0
2026-03-30,1515,70000,Foreign_Investor,33000,37000.0
2026-03-30,1515,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1515,0,Investment_Trust,0,0.0
2026-03-30,1515,0,Dealer_self,13108,-13108.0
2026-03-30,1515,0,Dealer_Hedging,0,0.0
2026-03-30,1586,93000,Foreign_Investor,27000,66000.0
2026-03-30,1586,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1586,0,Investment_Trust,0,0.0
2026-03-30,4906,7341000,Foreign_Investor,13252000,-5911000.0
2026-03-30,4904,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4904,4539000,Foreign_Investor,4052395,486605.0
2026-03-30,2536,50000,Foreign_Investor,75000,-25000.0
2026-03-30,2441,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2441,0,Investment_Trust,539,-539.0
2026-03-30,2441,52469,Dealer_self,105816,-53347.0
2026-03-30,2441,32196,Dealer_Hedging,100381,-68185.0
2026-03-30,2923,0,Investment_Trust,0,0.0
2026-03-30,2923,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2923,23000,Foreign_Investor,74000,-51000.0
2026-03-30,2002,26039185,Foreign_Investor,48259024,-22219839.0
2026-03-30,2002,223845,Dealer_Hedging,518454,-294609.0
2026-03-30,2002,70000,Dealer_self,1005000,-935000.0
2026-03-30,2002,103514,Investment_Trust,14000,89514.0
2026-03-30,1590,2275,Dealer_Hedging,1342,933.0
2026-03-30,2441,1609000,Foreign_Investor,2175000,-566000.0
2026-03-30,1590,1000,Dealer_self,6766,-5766.0
2026-03-30,1590,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6269,14329,Dealer_Hedging,90758,-76429.0
2026-03-30,6269,34000,Dealer_self,141376,-107376.0
2026-03-30,6269,1000,Investment_Trust,0,1000.0
2026-03-30,6269,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6269,633000,Foreign_Investor,1931500,-1298500.0
2026-03-30,2002,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6461,0,Dealer_Hedging,136,-136.0
2026-03-30,6461,0,Dealer_self,0,0.0
2026-03-30,6461,0,Investment_Trust,0,0.0
2026-03-30,6461,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1605,8919050,Foreign_Investor,5702912,3216138.0
2026-03-30,1590,5000,Investment_Trust,0,5000.0
2026-03-30,1605,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2923,3000,Dealer_self,16000,-13000.0
2026-03-30,3052,0,Dealer_Hedging,0,0.0
2026-03-30,3051,5000,Dealer_self,2000,3000.0
2026-03-30,3051,0,Dealer_Hedging,0,0.0
2026-03-30,2538,0,Dealer_Hedging,0,0.0
2026-03-30,2538,0,Dealer_self,4000,-4000.0
2026-03-30,2538,0,Investment_Trust,0,0.0
2026-03-30,2538,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2538,42000,Foreign_Investor,47000,-5000.0
2026-03-30,4743,566000,Foreign_Investor,201000,365000.0
2026-03-30,4743,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4743,0,Investment_Trust,0,0.0
2026-03-30,5523,0,Foreign_Investor,1000,-1000.0
2026-03-30,5523,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2923,0,Dealer_Hedging,0,0.0
2026-03-30,5523,0,Investment_Trust,0,0.0
2026-03-30,5523,0,Dealer_Hedging,0,0.0
2026-03-30,4743,4000,Dealer_self,0,4000.0
2026-03-30,4743,6082,Dealer_Hedging,6316,-234.0
2026-03-30,4126,0,Dealer_Hedging,0,0.0
2026-03-30,4126,0,Dealer_self,0,0.0
2026-03-30,4126,0,Investment_Trust,0,0.0
2026-03-30,4126,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4126,1000,Foreign_Investor,47000,-46000.0
2026-03-30,3052,59000,Foreign_Investor,123000,-64000.0
2026-03-30,3052,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3052,0,Investment_Trust,0,0.0
2026-03-30,3052,0,Dealer_self,3000,-3000.0
2026-03-30,5523,0,Dealer_self,0,0.0
2026-03-30,2449,8851405,Foreign_Investor,6567519,2283886.0
2026-03-30,1605,10000,Investment_Trust,43235,-33235.0
2026-03-30,1605,92308,Dealer_Hedging,171952,-79644.0
2026-03-30,6770,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6770,101000,Investment_Trust,3890,97110.0
2026-03-30,6770,1263000,Dealer_self,1623000,-360000.0
2026-03-30,6770,698006,Dealer_Hedging,1411782,-713776.0
2026-03-30,2537,0,Dealer_Hedging,0,0.0
2026-03-30,2537,1000,Dealer_self,3000,-2000.0
2026-03-30,2537,0,Investment_Trust,0,0.0
2026-03-30,2537,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2537,205000,Foreign_Investor,55000,150000.0
2026-03-30,2059,9056,Dealer_Hedging,23534,-14478.0
2026-03-30,6194,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6194,0,Investment_Trust,0,0.0
2026-03-30,6770,67938163,Foreign_Investor,88552236,-20614073.0
2026-03-30,2915,4000,Dealer_Hedging,8000,-4000.0
2026-03-30,5546,0,Dealer_self,0,0.0
2026-03-30,5546,0,Dealer_Hedging,0,0.0
2026-03-30,2915,0,Investment_Trust,1000,-1000.0
2026-03-30,2915,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2915,1298000,Foreign_Investor,447666,850334.0
2026-03-30,4108,17000,Foreign_Investor,13000,4000.0
2026-03-30,4108,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4108,0,Investment_Trust,0,0.0
2026-03-30,2536,0,Dealer_Hedging,0,0.0
2026-03-30,2536,0,Dealer_self,8000,-8000.0
2026-03-30,2536,0,Investment_Trust,0,0.0
2026-03-30,2536,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2915,4000,Dealer_self,42272,-38272.0
2026-03-30,1605,119000,Dealer_self,266853,-147853.0
2026-03-30,5546,0,Investment_Trust,0,0.0
2026-03-30,5546,3000,Foreign_Investor,7000,-4000.0
2026-03-30,6461,9000,Foreign_Investor,114000,-105000.0
2026-03-30,6194,2000,Foreign_Investor,3000,-1000.0
2026-03-30,5904,1849,Dealer_Hedging,3344,-1495.0
2026-03-30,5904,0,Dealer_self,0,0.0
2026-03-30,5904,0,Investment_Trust,0,0.0
2026-03-30,5904,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1514,625272,Foreign_Investor,581000,44272.0
2026-03-30,1514,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1514,0,Investment_Trust,0,0.0
2026-03-30,1514,17000,Dealer_self,28396,-11396.0
2026-03-30,1514,12841,Dealer_Hedging,29859,-17018.0
2026-03-30,6523,0,Foreign_Investor,1000,-1000.0
2026-03-30,5546,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6523,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6523,0,Dealer_self,0,0.0
2026-03-30,6523,0,Dealer_Hedging,0,0.0
2026-03-30,5904,109000,Foreign_Investor,134000,-25000.0
2026-03-30,2059,187001,Foreign_Investor,236290,-49289.0
2026-03-30,2059,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2059,16013,Investment_Trust,9125,6888.0
2026-03-30,2059,7300,Dealer_self,14150,-6850.0
2026-03-30,1236,0,Dealer_Hedging,0,0.0
2026-03-30,1236,0,Dealer_self,1000,-1000.0
2026-03-30,1236,0,Investment_Trust,0,0.0
2026-03-30,1236,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1236,0,Foreign_Investor,12000,-12000.0
2026-03-30,6523,0,Investment_Trust,0,0.0
2026-03-30,2449,0,Foreign_Dealer_Self,0,0.0
2026-03-30,3062,803786,Dealer_Hedging,82503,721283.0
2026-03-30,2449,300762,Dealer_self,257869,42893.0
2026-03-30,1580,0,Investment_Trust,0,0.0
2026-03-30,1580,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1580,1000,Foreign_Investor,5000,-4000.0
2026-03-30,4123,713000,Foreign_Investor,551000,162000.0
2026-03-30,6285,450664,Dealer_self,688137,-237473.0
2026-03-30,5533,0,Dealer_Hedging,0,0.0
2026-03-30,5533,0,Dealer_self,1000,-1000.0
2026-03-30,5533,0,Investment_Trust,0,0.0
2026-03-30,5533,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2449,296767,Investment_Trust,1669352,-1372585.0
2026-03-30,1784,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1580,0,Dealer_self,0,0.0
2026-03-30,1784,0,Investment_Trust,0,0.0
2026-03-30,1784,1000,Dealer_Hedging,18607,-17607.0
2026-03-30,2889,658000,Foreign_Investor,4416000,-3758000.0
2026-03-30,2516,0,Dealer_Hedging,0,0.0
2026-03-30,2516,0,Dealer_self,3000,-3000.0
2026-03-30,2516,0,Investment_Trust,0,0.0
2026-03-30,2516,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1711,0,Dealer_Hedging,9999,-9999.0
2026-03-30,3533,38765,Dealer_Hedging,25028,13737.0
2026-03-30,3533,8138,Dealer_self,20663,-12525.0
2026-03-30,3533,281000,Investment_Trust,115086,165914.0
2026-03-30,3533,0,Foreign_Dealer_Self,0,0.0
2026-03-30,1784,0,Dealer_self,0,0.0
2026-03-30,3533,1435686,Foreign_Investor,1434318,1368.0
2026-03-30,1580,0,Dealer_Hedging,0,0.0
2026-03-30,3141,1203,Dealer_Hedging,2116,-913.0
2026-03-30,2351,0,Investment_Trust,0,0.0
2026-03-30,2351,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2351,1187000,Foreign_Investor,1966589,-779589.0
2026-03-30,2520,0,Investment_Trust,0,0.0
2026-03-30,2520,0,Foreign_Dealer_Self,0,0.0
2026-03-30,2520,1526983,Foreign_Investor,1609064,-82081.0
2026-03-30,4919,5665400,Foreign_Investor,7374000,-1708600.0
2026-03-30,4919,0,Foreign_Dealer_Self,0,0.0
2026-03-30,4919,0,Investment_Trust,0,0.0
2026-03-30,4919,31000,Dealer_self,245671,-214671.0
2026-03-30,4919,80539,Dealer_Hedging,287318,-206779.0
2026-03-30,4123,0,Foreign_Dealer_Self,0,0.0
2026-03-30,6285,310418,Dealer_Hedging,778273,-467855.0
