date,stock_id,type,value,origin_name
2024-12-31,3057,EPS,-0.82,基本每股盈餘
2024-12-31,2064,EPS,-0.02,基本每股盈餘
2024-12-31,4119,EPS,0.39,基本每股盈餘
2024-12-31,4118,Revenue,1388000.0,營業收入
2024-12-31,2103,EPS,-0.1,基本每股盈餘
2024-12-31,3230,EPS,-0.14,基本每股盈餘
2024-12-31,2013,EPS,0.7,基本每股盈餘
2024-12-31,1308,EPS,-0.46,基本每股盈餘
2024-12-31,1725,EPS,0.24,基本每股盈餘
2024-12-31,3530,EPS,-2.28,基本每股盈餘
2024-12-31,1789,EPS,0.12,基本每股盈餘
2024-12-31,3661,EPS,22.91,基本每股盈餘
2024-12-31,3532,EPS,1.01,基本每股盈餘
2024-12-31,1788,EPS,1.62,基本每股盈餘
2024-12-31,6214,EPS,1.37,基本每股盈餘
2024-12-31,3533,EPS,25.87,基本每股盈餘
2024-12-31,1726,EPS,1.46,基本每股盈餘
2024-12-31,1786,EPS,0.93,基本每股盈餘
2024-12-31,3653,EPS,7.68,基本每股盈餘
2024-12-31,3548,EPS,2.66,基本每股盈餘
2024-12-31,1310,EPS,-0.33,基本每股盈餘
2024-12-31,3597,EPS,0.56,基本每股盈餘
2024-12-31,6147,EPS,1.25,基本每股盈餘
2024-12-31,1312,EPS,-0.46,基本每股盈餘
2024-12-31,3550,EPS,-0.92,基本每股盈餘
2024-12-31,3576,EPS,-0.13,基本每股盈餘
2024-12-31,1777,EPS,2.05,基本每股盈餘
2024-12-31,1733,EPS,0.38,基本每股盈餘
2024-12-31,6194,EPS,1.47,基本每股盈餘
2024-12-31,1313,EPS,-0.22,基本每股盈餘
2024-12-31,3583,EPS,3.11,基本每股盈餘
2024-12-31,1762,EPS,0.26,基本每股盈餘
2024-12-31,3596,EPS,2.81,基本每股盈餘
2024-12-31,3593,EPS,-1.02,基本每股盈餘
2024-12-31,1784,EPS,0.65,基本每股盈餘
2024-12-31,3518,EPS,-0.58,基本每股盈餘
2024-12-31,6146,EPS,2.9,基本每股盈餘
2024-12-31,2002,EPS,0.01,基本每股盈餘
2024-12-31,3231,EPS,1.85,基本每股盈餘
2024-12-31,2012,EPS,0.1,基本每股盈餘
2024-12-31,6120,EPS,0.39,基本每股盈餘
2024-12-31,6239,EPS,2.04,基本每股盈餘
2024-12-31,1718,EPS,-0.2,基本每股盈餘
2024-12-31,3260,EPS,1.04,基本每股盈餘
2024-12-31,3707,EPS,-0.43,基本每股盈餘
2024-12-31,2010,EPS,0.49,基本每股盈餘
2024-12-31,3376,EPS,1.52,基本每股盈餘
2024-12-31,6230,EPS,1.04,基本每股盈餘
2024-12-31,2009,EPS,-0.01,基本每股盈餘
2024-12-31,3706,EPS,0.84,基本每股盈餘
2024-12-31,3406,EPS,7.62,基本每股盈餘
2024-12-31,1722,EPS,0.47,基本每股盈餘
2024-12-31,3443,EPS,6.32,基本每股盈餘
2024-12-31,2008,EPS,-0.08,基本每股盈餘
2024-12-31,1309,EPS,0.04,基本每股盈餘
2024-12-31,3691,EPS,-4.09,基本每股盈餘
2024-12-31,3481,EPS,1.05,基本每股盈餘
2024-12-31,2007,EPS,-0.5,基本每股盈餘
2024-12-31,1314,EPS,0.1,基本每股盈餘
2024-12-31,3494,EPS,-0.54,基本每股盈餘
2024-12-31,6227,EPS,2.38,基本每股盈餘
2024-12-31,2006,EPS,1.56,基本每股盈餘
2024-12-31,1723,EPS,1.03,基本每股盈餘
2024-12-31,3515,EPS,3.34,基本每股盈餘
2024-12-31,3686,EPS,-0.09,基本每股盈餘
2024-12-31,3046,EPS,0.59,基本每股盈餘
2024-12-31,1609,EPS,0.25,基本每股盈餘
2024-12-31,5525,EPS,0.89,基本每股盈餘
2024-12-31,2329,EPS,0.26,基本每股盈餘
2024-12-31,2330,EPS,14.45,基本每股盈餘
2024-12-31,2340,EPS,-0.56,基本每股盈餘
2024-12-31,1326,EPS,-0.19,基本每股盈餘
2024-12-31,2303,EPS,0.68,基本每股盈餘
2024-12-31,3034,EPS,7.89,基本每股盈餘
2024-12-31,3031,EPS,0.12,基本每股盈餘
2024-12-31,6274,EPS,2.57,基本每股盈餘
2024-12-31,6271,EPS,1.82,基本每股盈餘
2024-12-31,3038,EPS,0.36,基本每股盈餘
2024-12-31,4147,EPS,-0.44,基本每股盈餘
2024-12-31,3042,EPS,1.62,基本每股盈餘
2024-12-31,1236,EPS,-0.07,基本每股盈餘
2024-12-31,6277,EPS,1.42,基本每股盈餘
2024-12-31,3032,EPS,0.67,基本每股盈餘
2024-12-31,2324,EPS,0.44,基本每股盈餘
2024-12-31,5903,EPS,2.02,基本每股盈餘
2024-12-31,2308,EPS,2.76,基本每股盈餘
2024-12-31,3040,EPS,0.24,基本每股盈餘
2024-12-31,3033,EPS,0.56,基本每股盈餘
2024-12-31,2317,EPS,3.34,基本每股盈餘
2024-12-31,1605,EPS,-0.15,基本每股盈餘
2024-12-31,1402,EPS,0.6,基本每股盈餘
2024-12-31,4130,EPS,-0.04,基本每股盈餘
2024-12-31,1608,EPS,0.16,基本每股盈餘
2024-12-31,2332,EPS,-0.18,基本每股盈餘
2024-12-31,1590,EPS,9.01,基本每股盈餘
2024-12-31,3041,EPS,-0.52,基本每股盈餘
2024-12-31,4142,EPS,-0.12,基本每股盈餘
2024-12-31,2337,EPS,-0.83,基本每股盈餘
2024-12-31,4133,EPS,0.23,基本每股盈餘
2024-12-31,1301,EPS,0.05,基本每股盈餘
2024-12-31,4148,EPS,0.31,基本每股盈餘
2024-12-31,4128,EPS,-0.53,基本每股盈餘
2024-12-31,3043,EPS,0.43,基本每股盈餘
2024-12-31,1303,EPS,0.04,基本每股盈餘
2024-12-31,6278,EPS,2.41,基本每股盈餘
2024-12-31,2301,EPS,1.33,基本每股盈餘
2024-12-31,3037,EPS,0.04,基本每股盈餘
2024-12-31,2327,EPS,7.07,基本每股盈餘
2024-12-31,3045,EPS,1.14,基本每股盈餘
2024-12-31,3035,EPS,0.9,基本每股盈餘
2024-12-31,5880,EPS,0.22,基本每股盈餘（元）
2024-12-31,1589,EPS,-0.04,基本每股盈餘
2024-12-31,3028,EPS,0.88,基本每股盈餘
2024-12-31,1591,EPS,0.18,基本每股盈餘
2024-12-31,1603,EPS,0.65,基本每股盈餘
2024-12-31,2208,EPS,-1.2,基本每股盈餘
2024-12-31,3036,EPS,2.28,基本每股盈餘
2024-12-31,4160,EPS,0.12,基本每股盈餘
2024-12-31,3030,EPS,2.24,基本每股盈餘
2024-12-31,3044,EPS,4.24,基本每股盈餘
2024-12-31,1256,EPS,0.35,基本每股盈餘
2024-12-31,4126,EPS,1.49,基本每股盈餘
2024-12-31,2344,EPS,-0.15,基本每股盈餘
2025-03-31,2723,EPS,1.18,基本每股盈餘
2025-03-31,3376,EPS,1.13,基本每股盈餘
2025-03-31,2548,EPS,-0.42,基本每股盈餘
2025-03-31,4142,EPS,-0.53,基本每股盈餘
2025-03-31,3008,EPS,48.28,基本每股盈餘
2025-03-31,6120,EPS,-0.03,基本每股盈餘
2025-03-31,6803,EPS,4.52,基本每股盈餘
2025-03-31,5512,EPS,0.07,基本每股盈餘
2025-03-31,6230,EPS,-0.77,基本每股盈餘
2025-03-31,2726,EPS,-0.67,基本每股盈餘
2025-03-31,4147,EPS,-0.09,基本每股盈餘
2025-03-31,5371,EPS,0.05,基本每股盈餘
2025-03-31,2915,EPS,3.16,基本每股盈餘
2025-03-31,3035,EPS,1.33,基本每股盈餘
2025-03-31,3406,EPS,7.74,基本每股盈餘
2025-03-31,5876,EPS,0.96,基本每股盈餘（元）
2025-03-31,2718,EPS,0.68,基本每股盈餘
2025-03-31,6533,EPS,-2.26,基本每股盈餘
2025-03-31,3034,EPS,8.65,基本每股盈餘
2025-03-31,3686,EPS,0.05,基本每股盈餘
2025-03-31,3443,EPS,7.17,基本每股盈餘
2025-03-31,3691,EPS,-1.0,基本每股盈餘
2025-03-31,2719,EPS,0.16,基本每股盈餘
2025-03-31,4168,EPS,-0.41,基本每股盈餘
2025-03-31,5483,EPS,1.19,基本每股盈餘
2025-03-31,2712,EPS,-0.19,基本每股盈餘
2025-03-31,5533,EPS,0.11,基本每股盈餘
2025-03-31,3481,EPS,0.12,基本每股盈餘
2025-03-31,2923,EPS,-0.15,基本每股盈餘
2025-03-31,6227,EPS,1.82,基本每股盈餘
2025-03-31,6277,EPS,0.91,基本每股盈餘
2025-03-31,3706,EPS,1.11,基本每股盈餘
2025-03-31,2597,EPS,2.12,基本每股盈餘
2025-03-31,3494,EPS,-0.37,基本每股盈餘
2025-03-31,3033,EPS,0.68,基本每股盈餘
2025-03-31,2888,EPS,-0.71,基本每股盈餘（元）
2025-03-31,2547,EPS,2.89,基本每股盈餘
2025-03-31,2538,EPS,0.01,基本每股盈餘
2025-03-31,3016,EPS,0.01,基本每股盈餘
2025-03-31,3030,EPS,2.45,基本每股盈餘
2025-03-31,3550,EPS,-0.32,基本每股盈餘
2025-03-31,8081,EPS,4.81,基本每股盈餘
2025-03-31,2537,EPS,0.23,基本每股盈餘
2025-03-31,6194,EPS,0.98,基本每股盈餘
2025-03-31,5522,EPS,-0.24,基本每股盈餘
2025-03-31,5525,EPS,-0.12,基本每股盈餘
2025-03-31,5878,Revenue,219811000.0,營業收入
2025-03-31,2536,EPS,0.03,基本每股盈餘
2025-03-31,3597,EPS,0.18,基本每股盈餘
2025-03-31,3017,EPS,8.28,基本每股盈餘
2025-03-31,6278,EPS,2.88,基本每股盈餘
2025-03-31,2535,EPS,1.04,基本每股盈餘
2025-03-31,8210,EPS,5.53,基本每股盈餘
2025-03-31,3028,EPS,1.09,基本每股盈餘
2025-03-31,3583,EPS,3.2,基本每股盈餘
2025-03-31,5523,EPS,-0.02,基本每股盈餘
2025-03-31,3596,EPS,3.08,基本每股盈餘
2025-03-31,2534,EPS,1.01,基本每股盈餘
2025-03-31,3023,EPS,3.85,基本每股盈餘
2025-03-31,6147,EPS,0.9,基本每股盈餘
2025-03-31,3593,EPS,-0.46,基本每股盈餘
2025-03-31,3576,EPS,-0.11,基本每股盈餘
2025-03-31,3515,EPS,3.58,基本每股盈餘
2025-03-31,3548,EPS,0.85,基本每股盈餘
2025-03-31,4162,EPS,0.71,基本每股盈餘
2025-03-31,6409,EPS,9.73,基本每股盈餘
2025-03-31,3032,EPS,1.42,基本每股盈餘
2025-03-31,3518,EPS,-0.94,基本每股盈餘
2025-03-31,3013,EPS,0.84,基本每股盈餘
2025-03-31,2546,EPS,1.53,基本每股盈餘
2025-03-31,5515,EPS,0.46,基本每股盈餘
2025-03-31,4163,EPS,1.67,基本每股盈餘
2025-03-31,2545,EPS,0.35,基本每股盈餘
2025-03-31,3530,EPS,0.16,基本每股盈餘
2025-03-31,5519,EPS,0.56,基本每股盈餘
2025-03-31,6214,EPS,1.0,基本每股盈餘
2025-03-31,5521,EPS,-0.02,基本每股盈餘
2025-03-31,8044,EPS,-0.79,基本每股盈餘
2025-03-31,2543,EPS,0.69,基本每股盈餘
2025-03-31,6146,EPS,2.85,基本每股盈餘
2025-03-31,5531,EPS,-0.27,基本每股盈餘
2025-03-31,2542,EPS,0.0,基本每股盈餘
2025-03-31,3014,EPS,2.83,基本每股盈餘
2025-03-31,3653,EPS,9.59,基本每股盈餘
2025-03-31,6285,EPS,1.92,基本每股盈餘
2025-03-31,3533,EPS,20.22,基本每股盈餘
2025-03-31,3031,EPS,0.1,基本每股盈餘
2025-03-31,2540,EPS,0.1,基本每股盈餘
2025-03-31,4148,EPS,0.2,基本每股盈餘
2025-03-31,3532,EPS,0.61,基本每股盈餘
2025-03-31,3661,EPS,18.13,基本每股盈餘
2025-03-31,2911,EPS,-1.04,基本每股盈餘
2025-03-31,5347,EPS,1.31,基本每股盈餘
2025-03-31,5904,EPS,7.48,基本每股盈餘
2025-03-31,2890,EPS,0.57,基本每股盈餘（元）
2025-03-31,4958,EPS,0.66,基本每股盈餘
2025-03-31,2881,EPS,3.0,基本每股盈餘（元）
2025-03-31,3051,EPS,0.43,基本每股盈餘
2025-03-31,2891,EPS,1.02,基本每股盈餘（元）
2025-03-31,6257,EPS,1.57,基本每股盈餘
2025-03-31,2880,EPS,0.39,基本每股盈餘（元）
2025-03-31,4128,EPS,-0.42,基本每股盈餘
2025-03-31,3052,EPS,0.34,基本每股盈餘
2025-03-31,6461,EPS,-0.64,基本每股盈餘
2025-03-31,4119,EPS,0.27,基本每股盈餘
2025-03-31,4960,EPS,-0.41,基本每股盈餘
2025-03-31,2867,Revenue,32806783000.0,營業收入
2025-03-31,3042,EPS,1.38,基本每股盈餘
2025-03-31,5536,EPS,5.18,基本每股盈餘
2025-03-31,5546,EPS,-0.92,基本每股盈餘
2025-03-31,3057,EPS,0.86,基本每股盈餘
2025-03-31,6271,EPS,2.79,基本每股盈餘
2025-03-31,2856,EPS,-0.66,基本每股盈餘（元）
2025-03-31,2892,EPS,0.51,基本每股盈餘（元）
2025-03-31,3059,EPS,0.26,基本每股盈餘
2025-03-31,4743,EPS,-0.34,基本每股盈餘
2025-03-31,2855,EPS,-0.05,基本每股盈餘（元）
2025-03-31,4961,EPS,3.26,基本每股盈餘
2025-03-31,3043,EPS,0.31,基本每股盈餘
2025-03-31,3041,EPS,-0.4,基本每股盈餘
2025-03-31,2882,EPS,2.18,基本每股盈餘（元）
2025-03-31,4904,EPS,0.9,基本每股盈餘
2025-03-31,2887,EPS,0.33,基本每股盈餘（元）
2025-03-31,4906,EPS,0.15,基本每股盈餘
2025-03-31,5538,EPS,0.7,基本每股盈餘
2025-03-31,3046,EPS,1.11,基本每股盈餘
2025-03-31,5903,EPS,1.87,基本每股盈餘
2025-03-31,2886,EPS,0.54,基本每股盈餘（元）
2025-03-31,4123,EPS,0.76,基本每股盈餘
2025-03-31,6446,EPS,3.8,基本每股盈餘
2025-03-31,4919,EPS,0.52,基本每股盈餘
2025-03-31,3045,EPS,1.21,基本每股盈餘
2025-03-31,3047,EPS,0.2,基本每股盈餘
2025-03-31,2885,EPS,0.59,基本每股盈餘（元）
2025-03-31,4126,EPS,1.83,基本每股盈餘
2025-03-31,6269,EPS,-1.76,基本每股盈餘
2025-03-31,6263,EPS,2.1,基本每股盈餘
2025-03-31,3048,EPS,0.45,基本每股盈餘
2025-03-31,3044,EPS,4.48,基本每股盈餘
2025-03-31,2884,EPS,0.55,基本每股盈餘（元）
2025-03-31,2889,EPS,0.11,基本每股盈餘（元）
2025-03-31,4938,EPS,1.62,基本每股盈餘
2025-03-31,6456,EPS,-0.21,基本每股盈餘
2025-03-31,3049,EPS,-0.24,基本每股盈餘
2025-03-31,6442,EPS,4.26,基本每股盈餘
2025-03-31,4121,EPS,-0.12,基本每股盈餘
2025-03-31,2883,EPS,0.52,基本每股盈餘（元）
2025-03-31,3050,EPS,0.09,基本每股盈餘
2025-03-31,3062,EPS,2.31,基本每股盈餘
2025-03-31,2852,Revenue,1863130000.0,營業收入
2025-03-31,6488,EPS,3.05,基本每股盈餘
2025-03-31,5880,EPS,0.32,基本每股盈餘（元）
2025-03-31,4106,EPS,0.23,基本每股盈餘
2025-03-31,2910,EPS,0.3,基本每股盈餘
2025-03-31,3037,EPS,0.6,基本每股盈餘
2025-03-31,3211,EPS,1.07,基本每股盈餘
2025-03-31,2820,EPS,0.3,基本每股盈餘（元）
2025-03-31,4174,EPS,-1.95,基本每股盈餘
2025-03-31,6274,EPS,2.43,基本每股盈餘
2025-03-31,5269,EPS,16.39,基本每股盈餘
2025-03-31,6510,EPS,6.75,基本每股盈餘
2025-03-31,6239,EPS,1.58,基本每股盈餘
2025-03-31,2816,Revenue,2483707000.0,營業收入
2025-03-31,3228,EPS,-0.49,基本每股盈餘
2025-03-31,3711,EPS,1.75,基本每股盈餘
2025-03-31,2812,EPS,0.39,基本每股盈餘（元）
2025-03-31,3230,EPS,-0.15,基本每股盈餘
2025-03-31,6414,EPS,6.02,基本每股盈餘
2025-03-31,5274,EPS,23.46,基本每股盈餘
2025-03-31,3707,EPS,-0.55,基本每股盈餘
2025-03-31,2809,EPS,0.57,基本每股盈餘（元）
2025-03-31,6523,EPS,3.44,基本每股盈餘
2025-03-31,3231,EPS,1.85,基本每股盈餘
2025-03-31,3036,EPS,2.42,基本每股盈餘
2025-03-31,4171,EPS,-0.18,基本每股盈餘
2025-03-31,2912,EPS,2.79,基本每股盈餘
2025-03-31,2823,Revenue,67357507000.0,營業收入
2025-03-31,3209,EPS,0.95,基本每股盈餘
2025-03-31,2908,EPS,0.15,基本每股盈餘
2025-03-31,5534,EPS,0.87,基本每股盈餘
2025-03-31,4116,EPS,0.5,基本每股盈餘
2025-03-31,6245,EPS,1.07,基本每股盈餘
2025-03-31,4966,EPS,8.38,基本每股盈餘
2025-03-31,2903,EPS,0.34,基本每股盈餘
2025-03-31,2851,Revenue,5792588000.0,營業收入
2025-03-31,6415,EPS,0.93,基本每股盈餘
2025-03-31,3085,EPS,-0.17,基本每股盈餘
2025-03-31,4130,EPS,0.09,基本每股盈餘
2025-03-31,2850,Revenue,5176334000.0,營業收入
2025-03-31,3040,EPS,0.49,基本每股盈餘
2025-03-31,3105,EPS,0.04,基本每股盈餘
2025-03-31,6005,EPS,0.4,基本每股盈餘
2025-03-31,3260,EPS,1.72,基本每股盈餘
2025-03-31,4968,EPS,0.28,基本每股盈餘
2025-03-31,2849,EPS,0.19,基本每股盈餘（元）
2025-03-31,4108,EPS,-0.07,基本每股盈餘
2025-03-31,4175,EPS,1.03,基本每股盈餘
2025-03-31,3141,EPS,0.35,基本每股盈餘
2025-03-31,2838,EPS,0.3,基本每股盈餘（元）
2025-03-31,6505,EPS,0.39,基本每股盈餘
2025-03-31,3189,EPS,0.61,基本每股盈餘
2025-03-31,4133,EPS,0.22,基本每股盈餘
2025-03-31,3038,EPS,0.52,基本每股盈餘
2025-03-31,2834,EPS,0.32,基本每股盈餘（元）
2025-03-31,6244,EPS,0.17,基本每股盈餘
2025-03-31,5009,EPS,0.63,基本每股盈餘
2025-03-31,2905,EPS,0.12,基本每股盈餘
2025-03-31,4160,EPS,0.29,基本每股盈餘
2025-03-31,2801,EPS,0.37,基本每股盈餘（元）
2025-03-31,2379,EPS,9.28,基本每股盈餘
2025-03-31,1526,EPS,0.4,基本每股盈餘
2025-03-31,1229,EPS,0.55,基本每股盈餘
2025-03-31,2455,EPS,0.85,基本每股盈餘
2025-03-31,2329,EPS,0.27,基本每股盈餘
2025-03-31,2454,EPS,18.43,基本每股盈餘
2025-03-31,2006,EPS,1.5,基本每股盈餘
2025-03-31,2330,EPS,13.95,基本每股盈餘
2025-03-31,1537,EPS,2.46,基本每股盈餘
2025-03-31,1712,EPS,0.8,基本每股盈餘
2025-03-31,1319,EPS,2.48,基本每股盈餘
2025-03-31,2449,EPS,3.51,基本每股盈餘
2025-03-31,1531,EPS,0.17,基本每股盈餘
2025-03-31,1232,EPS,1.93,基本每股盈餘
2025-03-31,2441,EPS,1.04,基本每股盈餘
2025-03-31,2332,EPS,-0.28,基本每股盈餘
2025-03-31,1713,EPS,0.75,基本每股盈餘
2025-03-31,1314,EPS,-0.08,基本每股盈餘
2025-03-31,2337,EPS,-0.47,基本每股盈餘
2025-03-31,2439,EPS,1.42,基本每股盈餘
2025-03-31,1527,EPS,0.93,基本每股盈餘
2025-03-31,1536,EPS,-0.37,基本每股盈餘
2025-03-31,1789,EPS,0.06,基本每股盈餘
2025-03-31,2436,EPS,0.14,基本每股盈餘
2025-03-31,1233,EPS,0.27,基本每股盈餘
2025-03-31,2002,EPS,0.02,基本每股盈餘
2025-03-31,1711,EPS,0.07,基本每股盈餘
2025-03-31,1321,EPS,-0.21,基本每股盈餘
2025-03-31,2460,EPS,-0.51,基本每股盈餘
2025-03-31,1466,EPS,0.15,基本每股盈餘
2025-03-31,1609,EPS,-0.09,基本每股盈餘
2025-03-31,1219,EPS,0.1,基本每股盈餘
2025-03-31,2301,EPS,1.51,基本每股盈餘
2025-03-31,2498,EPS,4.86,基本每股盈餘
2025-03-31,2009,EPS,-0.02,基本每股盈餘
2025-03-31,2303,EPS,0.62,基本每股盈餘
2025-03-31,2474,EPS,4.46,基本每股盈餘
2025-03-31,1580,EPS,2.7,基本每股盈餘
2025-03-31,1612,EPS,0.6,基本每股盈餘
2025-03-31,1402,EPS,0.46,基本每股盈餘
2025-03-31,2308,EPS,3.94,基本每股盈餘
2025-03-31,2471,EPS,0.29,基本每股盈餘
2025-03-31,1225,EPS,0.38,基本每股盈餘
2025-03-31,2008,EPS,0.06,基本每股盈餘
2025-03-31,1525,EPS,0.8,基本每股盈餘
2025-03-31,2317,EPS,3.03,基本每股盈餘
2025-03-31,1326,EPS,-0.08,基本每股盈餘
2025-03-31,2462,EPS,0.21,基本每股盈餘
2025-03-31,1227,EPS,0.39,基本每股盈餘
2025-03-31,1710,EPS,-0.11,基本每股盈餘
2025-03-31,2461,EPS,0.13,基本每股盈餘
2025-03-31,2324,EPS,0.5,基本每股盈餘
2025-03-31,2007,EPS,-0.38,基本每股盈餘
2025-03-31,1560,EPS,1.96,基本每股盈餘
2025-03-31,2340,EPS,-0.78,基本每股盈餘
2025-03-31,1524,EPS,0.98,基本每股盈餘
2025-03-31,1313,EPS,-0.2,基本每股盈餘
2025-03-31,1717,EPS,0.3,基本每股盈餘
2025-03-31,1308,EPS,-0.4,基本每股盈餘
2025-03-31,2356,EPS,0.47,基本每股盈餘
2025-03-31,2393,EPS,1.32,基本每股盈餘
2025-03-31,1777,EPS,1.7,基本每股盈餘
2025-03-31,1725,EPS,0.14,基本每股盈餘
2025-03-31,1301,EPS,0.01,基本每股盈餘
2025-03-31,2388,EPS,0.02,基本每股盈餘
2025-03-31,1530,EPS,-3.36,基本每股盈餘
2025-03-31,2357,EPS,17.22,基本每股盈餘
2025-03-31,1532,EPS,-0.26,基本每股盈餘
2025-03-31,1762,EPS,0.13,基本每股盈餘
2025-03-31,2397,EPS,0.93,基本每股盈餘
2025-03-31,1307,EPS,1.08,基本每股盈餘
2025-03-31,2363,EPS,0.0,基本每股盈餘
2025-03-31,1303,EPS,0.06,基本每股盈餘
2025-03-31,1726,EPS,1.6,基本每股盈餘
2025-03-31,2382,EPS,5.06,基本每股盈餘
2025-03-31,2364,EPS,1.45,基本每股盈餘
2025-03-31,1305,EPS,-0.46,基本每股盈餘
2025-03-31,1760,EPS,0.33,基本每股盈餘
2025-03-31,1733,EPS,0.62,基本每股盈餘
2025-03-31,2365,EPS,0.07,基本每股盈餘
2025-03-31,1304,EPS,-0.59,基本每股盈餘
2025-03-31,2368,EPS,3.6,基本每股盈餘
2025-03-31,2383,EPS,10.01,基本每股盈餘
2025-03-31,2354,EPS,0.67,基本每股盈餘
2025-03-31,1309,EPS,-0.14,基本每股盈餘
2025-03-31,1533,EPS,-0.21,基本每股盈餘
2025-03-31,2344,EPS,-0.24,基本每股盈餘
2025-03-31,1788,EPS,1.9,基本每股盈餘
2025-03-31,2421,EPS,1.73,基本每股盈餘
2025-03-31,1234,EPS,0.61,基本每股盈餘
2025-03-31,1312,EPS,-0.61,基本每股盈餘
2025-03-31,2345,EPS,9.17,基本每股盈餘
2025-03-31,2412,EPS,1.26,基本每股盈餘
2025-03-31,1718,EPS,0.02,基本每股盈餘
2025-03-31,1528,EPS,0.05,基本每股盈餘
2025-03-31,2348,EPS,2.35,基本每股盈餘
2025-03-31,2409,EPS,0.43,基本每股盈餘
2025-03-31,1236,EPS,0.06,基本每股盈餘
2025-03-31,1535,EPS,0.88,基本每股盈餘
2025-03-31,1786,EPS,0.79,基本每股盈餘
2025-03-31,2408,EPS,-0.63,基本每股盈餘
2025-03-31,1722,EPS,0.1,基本每股盈餘
2025-03-31,1310,EPS,-0.34,基本每股盈餘
2025-03-31,2351,EPS,0.62,基本每股盈餘
2025-03-31,2406,EPS,-0.19,基本每股盈餘
2025-03-31,2353,EPS,0.17,基本每股盈餘
2025-03-31,1529,EPS,0.03,基本每股盈餘
2025-03-31,1256,EPS,0.72,基本每股盈餘
2025-03-31,1723,EPS,0.94,基本每股盈餘
2025-03-31,1784,EPS,0.3,基本每股盈餘
2025-03-31,2399,EPS,0.06,基本每股盈餘
2025-03-31,2429,EPS,-0.21,基本每股盈餘
2025-03-31,2501,EPS,0.17,基本每股盈餘
2025-03-31,2327,EPS,10.77,基本每股盈餘
2025-03-31,2511,EPS,0.04,基本每股盈餘
2025-03-31,1582,EPS,1.05,基本每股盈餘
2025-03-31,2201,EPS,0.42,基本每股盈餘
2025-03-31,2516,EPS,0.3,基本每股盈餘
2025-03-31,1583,EPS,-7.39,基本每股盈餘
2025-03-31,1584,EPS,0.27,基本每股盈餘
2025-03-31,2524,EPS,1.49,基本每股盈餘
2025-03-31,1522,EPS,1.39,基本每股盈餘
2025-03-31,2061,EPS,-0.11,基本每股盈餘
2025-03-31,2505,EPS,0.54,基本每股盈餘
2025-03-31,2013,EPS,0.63,基本每股盈餘
2025-03-31,2049,EPS,1.36,基本每股盈餘
2025-03-31,1591,EPS,-0.52,基本每股盈餘
2025-03-31,2506,EPS,0.21,基本每股盈餘
2025-03-31,1102,EPS,0.41,基本每股盈餘
2025-03-31,1210,EPS,1.05,基本每股盈餘
2025-03-31,1504,EPS,0.54,基本每股盈餘
2025-03-31,1217,EPS,-0.19,基本每股盈餘
2025-03-31,1513,EPS,1.78,基本每股盈餘
2025-03-31,2204,EPS,1.15,基本每股盈餘
2025-03-31,1519,EPS,3.0,基本每股盈餘
2025-03-31,1605,EPS,0.17,基本每股盈餘
2025-03-31,2012,EPS,0.09,基本每股盈餘
2025-03-31,2062,EPS,0.19,基本每股盈餘
2025-03-31,1589,EPS,-1.87,基本每股盈餘
2025-03-31,1603,EPS,0.86,基本每股盈餘
2025-03-31,2103,EPS,0.4,基本每股盈餘
2025-03-31,2063,EPS,0.54,基本每股盈餘
2025-03-31,1515,EPS,0.07,基本每股盈餘
2025-03-31,2015,EPS,0.81,基本每股盈餘
2025-03-31,1477,EPS,5.15,基本每股盈餘
2025-03-31,1586,EPS,-0.33,基本每股盈餘
2025-03-31,1514,EPS,0.61,基本每股盈餘
2025-03-31,2010,EPS,0.56,基本每股盈餘
2025-03-31,2059,EPS,26.35,基本每股盈餘
2025-03-31,2509,EPS,-0.41,基本每股盈餘
2025-03-31,1608,EPS,0.37,基本每股盈餘
2025-03-31,2208,EPS,-0.65,基本每股盈餘
2025-03-31,1218,EPS,0.37,基本每股盈餘
2025-03-31,1521,EPS,0.6,基本每股盈餘
2025-03-31,2528,EPS,1.08,基本每股盈餘
2025-03-31,2014,EPS,-0.15,基本每股盈餘
2025-03-31,1516,EPS,-0.03,基本每股盈餘
2025-03-31,1101,EPS,0.07,基本每股盈餘
2025-03-31,1216,EPS,0.91,基本每股盈餘
2025-03-31,2064,EPS,-0.22,基本每股盈餘
2025-03-31,1215,EPS,2.38,基本每股盈餘
2025-03-31,1590,EPS,9.68,基本每股盈餘
2025-03-31,2504,EPS,0.71,基本每股盈餘
2025-03-31,2515,EPS,0.08,基本每股盈餘
2025-03-31,2065,EPS,0.84,基本每股盈餘
2025-03-31,2207,EPS,7.73,基本每股盈餘
2025-03-31,2514,EPS,0.53,基本每股盈餘
2025-03-31,2520,EPS,0.81,基本每股盈餘
2025-06-30,2353,EPS,0.36,基本每股盈餘
2025-06-30,3013,EPS,0.54,基本每股盈餘
2025-06-30,1784,Revenue,304400000.0,營業收入
2025-06-30,6227,Revenue,5307073000.0,營業收入
2025-06-30,1309,EPS,-0.61,基本每股盈餘
2025-06-30,5522,EPS,-0.34,基本每股盈餘
2025-06-30,3059,EPS,0.36,基本每股盈餘
2025-06-30,2208,EPS,-1.33,基本每股盈餘
2025-06-30,3014,EPS,2.36,基本每股盈餘
2025-06-30,2345,EPS,9.01,基本每股盈餘
