date,futures_id,contract_date,open,max,min,close,spread,spread_per,volume,settlement_price,open_interest,trading_session
2026-04-28,MTX,202605,39791.0,40346.0,39660.0,39739.0,-182.0,-0.46,134607,39733.0,26767,position
2026-04-28,MTX,202606,39900.0,40440.0,39750.0,39825.0,-172.0,-0.43,4172,39814.0,4697,position
2026-04-28,MTX,202607,39894.0,40355.0,39730.0,39800.0,-149.0,-0.37,252,39796.0,394,position
2026-04-28,MTX,202609,40005.0,40495.0,39900.0,39923.0,-124.0,-0.31,72,39895.0,1890,position
2026-04-28,MTX,202612,40443.0,40750.0,40226.0,40244.0,-146.0,-0.36,56,40234.0,604,position
2026-04-28,MTX,202703,40909.0,41444.0,40730.0,40730.0,-222.0,-0.54,63,40762.0,197,position
2026-04-28,MTX,202604W5/202605,197.0,226.0,197.0,199.0,0.0,0.0,20,0.0,0,position
2026-04-28,MTX,202605/202606,94.0,94.0,86.0,86.0,0.0,0.0,6,0.0,0,position
2026-04-28,MTX,202605/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202605W1/202605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202606/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-28,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-29,MTX,202604W5,39503.0,39612.0,39045.0,39316.0,-223.0,-0.56,170,0.0,0,after_market
2026-04-29,MTX,202605W1,39510.0,39680.0,39050.0,39250.0,-338.0,-0.85,16,0.0,0,after_market
2026-04-29,MTX,202605,39680.0,39855.0,39185.0,39464.0,-269.0,-0.68,154833,0.0,0,after_market
2026-04-29,MTX,202606,39735.0,39935.0,39280.0,39548.0,-266.0,-0.67,4593,0.0,0,after_market
2026-04-29,MTX,202607,39778.0,39900.0,39250.0,39557.0,-239.0,-0.6,195,0.0,0,after_market
2026-04-29,MTX,202609,39777.0,39952.0,39376.0,39600.0,-295.0,-0.74,105,0.0,0,after_market
2026-04-29,MTX,202612,40244.0,40274.0,39700.0,40000.0,-234.0,-0.58,37,0.0,0,after_market
2026-04-29,MTX,202703,40562.0,40562.0,40150.0,40300.0,-462.0,-1.13,17,0.0,0,after_market
2026-04-29,MTX,202604W5/202605,222.0,223.0,150.0,163.0,0.0,0.0,51,0.0,0,after_market
2026-04-29,MTX,202605/202606,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-29,MTX,202605/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-29,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-29,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-29,MTX,202605/202703,920.0,920.0,910.0,910.0,0.0,0.0,4,0.0,0,after_market
2026-04-29,MTX,202605W1/202605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-29,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-29,MTX,202606/202703,710.0,710.0,710.0,710.0,0.0,0.0,1,0.0,0,after_market
2026-04-29,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-29,MTX,202604W5,39482.0,39554.0,38979.0,39350.0,-189.0,-0.48,129,0.0,107,position
2026-04-29,MTX,202605W1,39544.0,39545.0,39143.0,39362.0,-226.0,-0.57,100,39362.0,116,position
2026-04-29,MTX,202605W2,39546.0,39546.0,39449.0,39449.0,-212.0,-0.53,12,39425.0,9,position
2026-04-29,MTX,202605,39691.0,39787.0,39120.0,39486.0,-247.0,-0.62,134791,39479.0,26804,position
2026-04-29,MTX,202606,39761.0,39863.0,39220.0,39568.0,-246.0,-0.62,4547,39572.0,4661,position
2026-04-29,MTX,202607,39725.0,39759.0,39204.0,39539.0,-257.0,-0.65,189,39540.0,446,position
2026-04-29,MTX,202609,39900.0,39900.0,39480.0,39541.0,-354.0,-0.89,41,39636.0,1920,position
2026-04-29,MTX,202612,39923.0,40181.0,39701.0,40010.0,-224.0,-0.56,35,39968.0,602,position
2026-04-29,MTX,202703,40306.0,40620.0,40055.0,40317.0,-445.0,-1.09,30,40337.0,210,position
2026-04-29,MTX,202604W5/202605,155.0,179.0,129.0,129.0,0.0,0.0,33,0.0,0,position
2026-04-29,MTX,202605/202606,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-29,MTX,202605/202607,54.0,54.0,54.0,54.0,0.0,0.0,2,0.0,0,position
2026-04-29,MTX,202605/202609,149.0,149.0,148.0,148.0,0.0,0.0,4,0.0,0,position
2026-04-29,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-29,MTX,202605/202703,841.0,841.0,838.0,838.0,0.0,0.0,6,0.0,0,position
2026-04-29,MTX,202605W1/202605,130.0,130.0,112.0,115.0,0.0,0.0,67,0.0,0,position
2026-04-29,MTX,202605W2/202605,100.0,100.0,71.0,71.0,0.0,0.0,9,0.0,0,position
2026-04-29,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-29,MTX,202606/202703,765.0,765.0,765.0,765.0,0.0,0.0,1,0.0,0,position
2026-04-29,MTX,202607/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-29,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-30,MTX,202605W1,39362.0,39471.0,39150.0,39150.0,-212.0,-0.54,26,0.0,0,after_market
2026-04-30,MTX,202605W2,39368.0,39368.0,39285.0,39302.0,-123.0,-0.31,36,0.0,0,after_market
2026-04-30,MTX,202605,39479.0,39649.0,39169.0,39343.0,-136.0,-0.34,144915,0.0,0,after_market
2026-04-30,MTX,202606,39579.0,39731.0,39254.0,39429.0,-143.0,-0.36,3950,0.0,0,after_market
2026-04-30,MTX,202607,39613.0,39688.0,39258.0,39403.0,-137.0,-0.35,224,0.0,0,after_market
2026-04-30,MTX,202609,39650.0,39766.0,39376.0,39548.0,-88.0,-0.22,64,0.0,0,after_market
2026-04-30,MTX,202612,39988.0,40119.0,39666.0,39750.0,-218.0,-0.55,45,0.0,0,after_market
2026-04-30,MTX,202703,40314.0,40314.0,40055.0,40055.0,-282.0,-0.7,15,0.0,0,after_market
2026-04-30,MTX,202605/202606,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-30,MTX,202605/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-30,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-30,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-30,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-30,MTX,202605W1/202605,115.0,116.0,101.0,101.0,0.0,0.0,12,0.0,0,after_market
2026-04-30,MTX,202605W2/202605,64.0,67.0,64.0,67.0,0.0,0.0,32,0.0,0,after_market
2026-04-30,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-30,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-04-30,MTX,202605W1,39799.0,39799.0,39208.0,39249.0,-113.0,-0.29,92,39249.0,135,position
2026-04-30,MTX,202605W2,39425.0,0.0,0.0,39425.0,0.0,0.0,1,39296.0,39,position
2026-04-30,MTX,202605,39648.0,39937.0,39266.0,39360.0,-119.0,-0.3,159350,39342.0,27734,position
2026-04-30,MTX,202606,39697.0,40016.0,39350.0,39434.0,-138.0,-0.35,5066,39418.0,4619,position
2026-04-30,MTX,202607,39600.0,39972.0,39330.0,39380.0,-160.0,-0.4,221,39420.0,444,position
2026-04-30,MTX,202609,39762.0,40080.0,39460.0,39488.0,-148.0,-0.37,131,39500.0,1936,position
2026-04-30,MTX,202612,40181.0,40356.0,39777.0,39801.0,-167.0,-0.42,28,39821.0,603,position
2026-04-30,MTX,202703,40455.0,40687.0,40257.0,40314.0,-23.0,-0.06,16,40200.0,206,position
2026-04-30,MTX,202605/202606,83.0,83.0,81.0,81.0,0.0,0.0,4,0.0,0,position
2026-04-30,MTX,202605/202607,48.0,49.0,45.0,49.0,0.0,0.0,9,0.0,0,position
2026-04-30,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-30,MTX,202605/202612,474.0,474.0,474.0,474.0,0.0,0.0,4,0.0,0,position
2026-04-30,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-30,MTX,202605W1/202605,110.0,113.0,95.0,106.0,0.0,0.0,24,0.0,0,position
2026-04-30,MTX,202605W2/202605,49.0,49.0,49.0,49.0,0.0,0.0,1,0.0,0,position
2026-04-30,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-04-30,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-04,MTX,202605W1,39388.0,40038.0,39388.0,39845.0,596.0,1.52,122,0.0,0,after_market
2026-05-04,MTX,202605W2,39596.0,40044.0,39596.0,40044.0,748.0,1.9,6,0.0,0,after_market
2026-05-04,MTX,202605,39385.0,40234.0,39373.0,40094.0,752.0,1.91,159034,0.0,0,after_market
2026-05-04,MTX,202606,39425.0,40305.0,39425.0,40163.0,745.0,1.89,5234,0.0,0,after_market
2026-05-04,MTX,202607,39523.0,40240.0,39523.0,40085.0,665.0,1.69,343,0.0,0,after_market
2026-05-04,MTX,202609,39493.0,40347.0,39493.0,40100.0,600.0,1.52,121,0.0,0,after_market
2026-05-04,MTX,202612,39850.0,40570.0,39850.0,40531.0,710.0,1.78,37,0.0,0,after_market
2026-05-04,MTX,202703,40514.0,40999.0,40305.0,40999.0,799.0,1.99,25,0.0,0,after_market
2026-05-04,MTX,202605/202606,71.0,71.0,71.0,71.0,0.0,0.0,5,0.0,0,after_market
2026-05-04,MTX,202605/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-04,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-04,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-04,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-04,MTX,202605W1/202605,110.0,165.0,110.0,165.0,0.0,0.0,54,0.0,0,after_market
2026-05-04,MTX,202605W2/202605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-04,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-04,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-04,MTX,202605W1,40200.0,40770.0,40122.0,40760.0,1511.0,3.85,147,40806.0,107,position
2026-05-04,MTX,202605W2,40118.0,40806.0,40118.0,40806.0,1510.0,3.84,2,40901.0,36,position
2026-05-04,MTX,202605,40423.0,41074.0,40164.0,41042.0,1700.0,4.32,132314,41056.0,28505,position
2026-05-04,MTX,202606,40426.0,41164.0,40257.0,41136.0,1718.0,4.36,5161,41138.0,5251,position
2026-05-04,MTX,202607,40418.0,41118.0,40200.0,41109.0,1689.0,4.28,411,41082.0,467,position
2026-05-04,MTX,202609,40533.0,41188.0,40300.0,41187.0,1687.0,4.27,148,41177.0,1924,position
2026-05-04,MTX,202612,40780.0,41438.0,40636.0,41438.0,1617.0,4.06,85,41454.0,606,position
2026-05-04,MTX,202703,41200.0,41886.0,40923.0,41820.0,1620.0,4.03,79,41831.0,195,position
2026-05-04,MTX,202605/202606,72.0,91.0,71.0,91.0,0.0,0.0,91,0.0,0,position
2026-05-04,MTX,202605/202607,44.0,44.0,44.0,44.0,0.0,0.0,5,0.0,0,position
2026-05-04,MTX,202605/202609,131.0,131.0,131.0,131.0,0.0,0.0,1,0.0,0,position
2026-05-04,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-04,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-04,MTX,202605W1/202605,181.0,245.0,181.0,245.0,0.0,0.0,62,0.0,0,position
2026-05-04,MTX,202605W2/202605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-04,MTX,202606/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-04,MTX,202606/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-04,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-04,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-05,MTX,202605W1,40806.0,40878.0,40377.0,40535.0,-271.0,-0.66,93,0.0,0,after_market
2026-05-05,MTX,202605W2,40876.0,40878.0,40620.0,40620.0,-281.0,-0.69,5,0.0,0,after_market
2026-05-05,MTX,202605,40999.0,41184.0,40546.0,40799.0,-257.0,-0.63,154710,0.0,0,after_market
2026-05-05,MTX,202606,41101.0,41278.0,40648.0,40900.0,-238.0,-0.58,5418,0.0,0,after_market
2026-05-05,MTX,202607,40991.0,41216.0,40611.0,40786.0,-296.0,-0.72,303,0.0,0,after_market
2026-05-05,MTX,202609,41139.0,41323.0,40750.0,40951.0,-226.0,-0.55,102,0.0,0,after_market
2026-05-05,MTX,202612,41588.0,41588.0,41000.0,41136.0,-318.0,-0.77,56,0.0,0,after_market
2026-05-05,MTX,202703,41888.0,41888.0,41391.0,41669.0,-162.0,-0.39,10,0.0,0,after_market
2026-05-05,MTX,202605/202606,92.0,101.0,92.0,98.0,0.0,0.0,16,0.0,0,after_market
2026-05-05,MTX,202605/202607,58.0,58.0,58.0,58.0,0.0,0.0,3,0.0,0,after_market
2026-05-05,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-05,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-05,MTX,202605W1/202605,229.0,229.0,192.0,194.0,0.0,0.0,14,0.0,0,after_market
2026-05-05,MTX,202605W2/202605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-05,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-05,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-05,MTX,202605W1,40709.0,40807.0,40582.0,40743.0,-63.0,-0.15,46,40807.0,110,position
2026-05-05,MTX,202605W2,40850.0,40850.0,40850.0,40850.0,-51.0,-0.12,1,40889.0,39,position
2026-05-05,MTX,202605,40943.0,41091.0,40796.0,41036.0,-20.0,-0.05,99937,41034.0,27757,position
2026-05-05,MTX,202606,41000.0,41181.0,40894.0,41138.0,0.0,0.0,2989,41128.0,5027,position
2026-05-05,MTX,202607,41006.0,41120.0,40860.0,41085.0,3.0,0.01,175,41090.0,450,position
2026-05-05,MTX,202609,41105.0,41220.0,40975.0,41143.0,-34.0,-0.08,77,41190.0,1886,position
2026-05-05,MTX,202612,41337.0,41508.0,41265.0,41508.0,54.0,0.13,48,41506.0,643,position
2026-05-05,MTX,202703,41800.0,41991.0,41612.0,41838.0,7.0,0.02,64,41903.0,208,position
2026-05-05,MTX,202605/202606,98.0,98.0,97.0,97.0,0.0,0.0,15,0.0,0,position
2026-05-05,MTX,202605/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-05,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-05,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-05,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-05,MTX,202605W1/202605,233.0,239.0,225.0,225.0,0.0,0.0,6,0.0,0,position
2026-05-05,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-05,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-06,MTX,202605W1,40887.0,41302.0,40825.0,41272.0,465.0,1.14,112,0.0,0,after_market
2026-05-06,MTX,202605W2,41160.0,41355.0,41160.0,41355.0,466.0,1.14,44,0.0,0,after_market
2026-05-06,MTX,202605,41075.0,41569.0,40960.0,41560.0,526.0,1.28,127492,0.0,0,after_market
2026-05-06,MTX,202606,41187.0,41659.0,41056.0,41650.0,522.0,1.27,4953,0.0,0,after_market
2026-05-06,MTX,202607,41179.0,41608.0,41017.0,41608.0,518.0,1.26,486,0.0,0,after_market
2026-05-06,MTX,202609,41309.0,41714.0,41209.0,41608.0,418.0,1.01,113,0.0,0,after_market
2026-05-06,MTX,202612,41631.0,42010.0,41477.0,42008.0,502.0,1.21,100,0.0,0,after_market
2026-05-06,MTX,202703,42018.0,42453.0,41948.0,42453.0,550.0,1.31,61,0.0,0,after_market
2026-05-06,MTX,202605/202606,95.0,95.0,91.0,92.0,0.0,0.0,48,0.0,0,after_market
2026-05-06,MTX,202605/202607,53.0,54.0,53.0,54.0,0.0,0.0,4,0.0,0,after_market
2026-05-06,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-06,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-06,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-06,MTX,202605W1/202605,270.0,294.0,239.0,239.0,0.0,0.0,14,0.0,0,after_market
2026-05-06,MTX,202605W2/202605,154.0,156.0,154.0,156.0,0.0,0.0,40,0.0,0,after_market
2026-05-06,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-06,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-06,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-06,MTX,202605W1,41406.0,41610.0,40673.0,41178.0,371.0,0.91,158,0.0,139,position
2026-05-06,MTX,202605W2,41518.0,41763.0,41074.0,41250.0,361.0,0.88,121,41360.0,113,position
2026-05-06,MTX,202605,41671.0,42002.0,41041.0,41511.0,477.0,1.16,180518,41514.0,27666,position
2026-05-06,MTX,202606,41725.0,42100.0,41162.0,41615.0,487.0,1.18,6283,41625.0,5327,position
2026-05-06,MTX,202607,41743.0,42050.0,41170.0,41590.0,500.0,1.22,464,41604.0,556,position
2026-05-06,MTX,202609,41787.0,42137.0,41380.0,41720.0,530.0,1.29,158,41712.0,1925,position
2026-05-06,MTX,202612,42153.0,42442.0,41607.0,42067.0,561.0,1.35,79,42039.0,639,position
2026-05-06,MTX,202703,42482.0,42900.0,42150.0,42607.0,704.0,1.68,70,42460.0,214,position
2026-05-06,MTX,202605/202606,93.0,119.0,93.0,113.0,0.0,0.0,50,0.0,0,position
2026-05-06,MTX,202605/202607,55.0,98.0,55.0,98.0,0.0,0.0,10,0.0,0,position
2026-05-06,MTX,202605/202609,223.0,223.0,223.0,223.0,0.0,0.0,8,0.0,0,position
2026-05-06,MTX,202605/202612,563.0,563.0,563.0,563.0,0.0,0.0,1,0.0,0,position
2026-05-06,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-06,MTX,202605W1/202605,277.0,403.0,239.0,239.0,0.0,0.0,28,0.0,0,position
2026-05-06,MTX,202605W1/202605W2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-06,MTX,202605W2/202605,171.0,208.0,151.0,159.0,0.0,0.0,109,0.0,0,position
2026-05-06,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-06,MTX,202606/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-06,MTX,202606/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-06,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-06,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-07,MTX,202605W2,41360.0,42037.0,41280.0,42037.0,677.0,1.64,48,0.0,0,after_market
2026-05-07,MTX,202605,41436.0,42329.0,41413.0,42329.0,815.0,1.96,158422,0.0,0,after_market
2026-05-07,MTX,202606,41547.0,42444.0,41530.0,42444.0,819.0,1.97,6935,0.0,0,after_market
2026-05-07,MTX,202607,41604.0,42405.0,41552.0,42405.0,801.0,1.93,405,0.0,0,after_market
2026-05-07,MTX,202609,41673.0,42527.0,41647.0,42527.0,815.0,1.95,141,0.0,0,after_market
2026-05-07,MTX,202612,42100.0,42985.0,42065.0,42985.0,946.0,2.25,65,0.0,0,after_market
2026-05-07,MTX,202703,42424.0,43569.0,42424.0,43333.0,873.0,2.06,75,0.0,0,after_market
2026-05-07,MTX,202605/202606,114.0,116.0,111.0,112.0,0.0,0.0,46,0.0,0,after_market
2026-05-07,MTX,202605/202607,98.0,98.0,98.0,98.0,0.0,0.0,1,0.0,0,after_market
2026-05-07,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202605W2/202605,150.0,164.0,149.0,164.0,0.0,0.0,11,0.0,0,after_market
2026-05-07,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202606/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202606/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-07,MTX,202605W2,42056.0,42258.0,41887.0,42133.0,773.0,1.87,97,42133.0,71,position
2026-05-07,MTX,202605,42331.0,42468.0,42002.0,42355.0,841.0,2.03,128805,42352.0,29761,position
2026-05-07,MTX,202606,42477.0,42578.0,42130.0,42461.0,836.0,2.01,5113,42475.0,5460,position
2026-05-07,MTX,202607,42480.0,42578.0,42150.0,42464.0,860.0,2.07,401,42463.0,627,position
2026-05-07,MTX,202609,42601.0,42698.0,42250.0,42625.0,913.0,2.19,113,42582.0,1907,position
2026-05-07,MTX,202612,42755.0,43017.0,42730.0,42966.0,927.0,2.21,18,42987.0,625,position
2026-05-07,MTX,202703,43335.0,43630.0,43141.0,43423.0,963.0,2.27,20,43565.0,203,position
2026-05-07,MTX,202605/202606,118.0,122.0,113.0,117.0,0.0,0.0,24,0.0,0,position
2026-05-07,MTX,202605/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-07,MTX,202605/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-07,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-07,MTX,202605W2/202605,186.0,217.0,186.0,216.0,0.0,0.0,32,0.0,0,position
2026-05-07,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-07,MTX,202606/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-07,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-07,MTX,202607/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
2026-05-08,MTX,202605W2,42010.0,42115.0,41558.0,41768.0,-365.0,-0.87,90,0.0,0,after_market
2026-05-08,MTX,202605,42425.0,42554.0,41751.0,41967.0,-385.0,-0.91,164009,0.0,0,after_market
2026-05-08,MTX,202606,42515.0,42670.0,41891.0,42083.0,-392.0,-0.92,6033,0.0,0,after_market
2026-05-08,MTX,202607,42522.0,42638.0,42000.0,42193.0,-270.0,-0.64,324,0.0,0,after_market
2026-05-08,MTX,202609,42640.0,42798.0,42114.0,42208.0,-374.0,-0.88,116,0.0,0,after_market
2026-05-08,MTX,202612,43147.0,43173.0,42655.0,42805.0,-182.0,-0.42,48,0.0,0,after_market
2026-05-08,MTX,202703,43620.0,43985.0,43318.0,43453.0,-112.0,-0.26,33,0.0,0,after_market
2026-05-08,MTX,202605/202606,116.0,117.0,116.0,117.0,0.0,0.0,8,0.0,0,after_market
2026-05-08,MTX,202605/202607,153.0,172.0,153.0,172.0,0.0,0.0,5,0.0,0,after_market
2026-05-08,MTX,202605/202609,257.0,320.0,257.0,320.0,0.0,0.0,6,0.0,0,after_market
2026-05-08,MTX,202605/202612,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-08,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-08,MTX,202605W2/202605,211.0,216.0,183.0,183.0,0.0,0.0,30,0.0,0,after_market
2026-05-08,MTX,202606/202607,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-08,MTX,202606/202609,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-08,MTX,202606/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2026-05-08,MTX,202605W2,41936.0,42048.0,41392.0,41720.0,-413.0,-0.98,82,41735.0,82,position
2026-05-08,MTX,202605,42064.0,42342.0,41541.0,41936.0,-416.0,-0.98,146202,41931.0,29543,position
2026-05-08,MTX,202606,42185.0,42467.0,41683.0,42069.0,-406.0,-0.96,5831,42060.0,6133,position
2026-05-08,MTX,202607,42252.0,42465.0,41718.0,42120.0,-343.0,-0.81,348,42103.0,691,position
2026-05-08,MTX,202609,42379.0,42606.0,41888.0,42222.0,-360.0,-0.85,112,42238.0,1942,position
2026-05-08,MTX,202612,42873.0,43055.0,42415.0,42619.0,-368.0,-0.86,41,42711.0,636,position
2026-05-08,MTX,202703,43473.0,43503.0,43000.0,43205.0,-360.0,-0.83,39,43268.0,224,position
2026-05-08,MTX,202605/202606,125.0,141.0,125.0,127.0,0.0,0.0,21,0.0,0,position
2026-05-08,MTX,202605/202607,170.0,170.0,170.0,170.0,0.0,0.0,4,0.0,0,position
2026-05-08,MTX,202605/202609,307.0,307.0,305.0,305.0,0.0,0.0,16,0.0,0,position
2026-05-08,MTX,202605/202612,770.0,770.0,767.0,767.0,0.0,0.0,12,0.0,0,position
2026-05-08,MTX,202605/202703,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,position
